,summary
47474,1
47475,1
47476,2
47477,4
47478,2
47479,2
47480,4
47481,2
47482,5
47483,2
47484,2
47485,2
47486,1
47487,1
47488,5
47489,1
47490,2
47491,1
47493,3
47494,4
47495,2
47497,2
47498,2
47499,1
47500,1
47501,3
47502,2
47503,5
47504,2
47506,2
47507,2
47508,5
47509,5
47510,3
47511,1
47512,2
47513,1
47514,3
47515,1
47516,2
47517,2
47519,1
47520,2
47521,1
47522,1
47523,2
47524,2
47525,4
47526,5
47527,1
47528,5
47529,2
47530,1
47531,4
47532,2
47533,4
47534,4
47535,2
47536,1
47537,3
47538,2
47539,1
47540,2
47541,1
47542,2
47543,1
47544,3
47545,1
47546,4
47547,2
47548,2
47549,2
47550,3
47551,3
47552,1
47553,2
47554,1
47555,4
47556,1
47557,2
47558,4
47559,3
47560,2
47561,1
47562,3
47564,4
47565,2
47566,3
47567,3
47568,1
47569,2
47570,1
47571,3
47572,1
47573,2
47574,1
47575,5
47576,1
47577,1
47578,3
47579,2
47580,2
47581,1
47582,1
47583,5
47584,2
47585,4
47586,2
47587,3
47588,2
47589,2
47590,2
47591,3
47592,4
47593,5
47594,1
47596,2
47597,2
47598,2
47599,1
47600,2
47602,2
47603,1
47604,2
47605,2
47606,2
47607,3
47608,5
47609,2
47610,2
47611,1
47612,2
47613,2
47615,1
47616,1
47617,5
47618,1
47619,5
47620,3
47622,3
47623,2
47624,2
47625,5
47626,4
47627,2
47628,1
47629,2
47630,2
47631,4
47632,5
47633,3
47634,2
47635,3
47636,1
47637,2
47638,1
47639,2
47640,2
47641,2
47642,2
47643,1
47644,2
47645,3
47647,1
47648,1
47649,1
47650,4
47651,2
47652,1
47653,1
47654,1
47655,3
47656,2
47657,3
47658,2
47659,1
47660,1
47661,2
47662,2
47663,2
47664,4
47665,1
47666,2
47667,1
47668,1
47669,1
47670,2
47671,1
47672,1
47673,2
47674,3
47675,5
47677,4
47679,2
47680,3
47681,1
47682,1
47683,5
47684,5
47685,4
47686,2
47687,4
47688,2
47689,1
47690,2
47691,2
47692,4
47693,1
47694,1
47695,3
47696,3
47697,1
47698,2
47699,2
47700,3
47701,5
47702,1
47703,1
47704,1
47705,3
47706,2
47707,2
47708,1
47710,1
47711,2
47712,2
47713,1
47714,1
47715,2
47716,2
47717,2
47718,3
47719,3
47720,1
47721,4
47722,3
47723,1
47724,2
47725,4
47726,2
47727,2
47728,2
47729,1
47730,3
47731,4
47732,2
47734,2
47735,1
47736,2
47737,2
47738,1
47739,2
47740,1
47741,1
47742,1
47743,2
47744,1
47745,3
47746,2
47747,4
47748,1
47749,2
47750,1
47751,5
47752,1
47753,4
47754,2
47756,5
47757,2
47758,2
47759,4
47760,2
47761,2
47762,2
47763,3
47764,2
47765,5
47766,2
47767,2
47768,1
47769,2
47770,1
47771,3
47772,1
47773,4
47774,4
47775,3
47776,2
47777,1
47778,1
47779,1
47781,1
47782,1
47784,1
47785,2
47786,2
47787,1
47788,1
47789,1
47790,5
47791,3
47792,2
47793,5
47794,1
47795,1
47796,1
47797,1
47798,2
47799,2
47800,5
47801,2
47802,4
47803,1
47804,1
47805,3
47806,2
47807,1
47808,1
47809,3
47810,3
47811,4
47812,2
47813,1
47814,2
47815,2
47816,1
47817,3
47818,1
47819,4
47820,1
47821,1
47822,1
47823,2
47824,1
47825,2
47826,2
47827,2
47828,1
47829,5
47830,1
47831,2
47832,2
47833,1
47834,2
47835,1
47836,3
47837,2
47839,1
47840,1
47841,2
47842,2
47843,1
47844,4
47845,2
47846,1
47847,1
47848,5
47849,3
47850,2
47851,3
47852,1
47853,1
47854,4
47855,1
47856,1
47857,3
47859,4
47861,2
47862,5
47863,2
47864,3
47865,4
47866,2
47867,1
47868,5
47869,5
47870,2
47871,1
47873,1
47874,3
47875,2
47876,1
47877,2
47878,2
47879,3
47880,2
47881,5
47882,5
47883,1
47884,4
47885,1
47886,1
47887,1
47888,2
47889,3
47890,5
47891,1
47892,3
47893,3
47894,4
47895,1
47896,1
47897,2
47898,1
47899,1
47900,2
47901,1
47902,5
47903,1
47904,2
47905,2
47906,1
47908,1
47909,3
47910,1
47911,2
47912,2
47913,5
47914,2
47915,1
47916,3
47917,1
47918,1
47919,2
47920,1
47921,3
47922,1
47923,5
47924,1
47926,3
47927,2
47928,2
47929,1
47930,1
47931,3
47932,2
47933,2
47934,1
47935,2
47936,3
47937,2
47938,5
47939,2
47940,3
47941,2
47942,1
47943,2
47944,1
47945,3
47947,5
47948,3
47949,4
47950,1
47951,3
47952,3
47953,1
47954,2
47955,1
47957,1
47958,1
47959,1
47960,1
47961,3
47962,1
47963,1
47964,3
47965,1
47966,2
47967,5
47968,1
47969,2
47970,5
47971,3
47972,1
47973,1
47974,2
47975,3
47976,1
47977,1
47978,3
47979,2
47980,2
47981,1
47982,5
47983,1
47984,3
47985,3
47986,1
47987,2
47988,2
47989,5
47991,3
47992,2
47993,4
47994,3
47995,4
47997,4
47998,2
47999,2
48000,3
48001,1
48002,2
48003,4
48004,2
48005,2
48006,1
48007,4
48008,3
48009,3
48010,3
48011,2
48012,2
48013,1
48014,2
48015,3
48016,3
48017,1
48018,4
48020,2
48021,1
48022,5
48023,1
48024,2
48025,2
48026,2
48027,5
48028,1
48029,2
48030,2
48032,2
48033,1
48034,1
48035,1
48036,2
48037,2
48038,2
48039,3
48040,4
48041,1
48042,2
48043,4
48044,1
48046,1
48047,1
48048,2
48049,3
48050,1
48051,2
48052,1
48053,1
48054,2
48055,2
48056,3
48057,1
48058,2
48059,2
48060,2
48061,2
48062,2
48063,3
48064,2
48065,1
48066,2
48067,2
48068,3
48069,2
48070,1
48071,3
48072,3
48074,1
48075,5
48076,4
48077,3
48078,2
48079,4
48080,2
48081,4
48082,1
48083,1
48084,1
48085,3
48086,4
48087,4
48088,1
48089,2
48090,1
48091,2
48092,1
48093,2
48094,5
48095,2
48096,1
48097,3
48100,2
48101,1
48102,4
48103,3
48104,2
48105,2
48106,2
48107,1
48108,2
48109,4
48111,1
48112,5
48113,2
48114,3
48115,1
48117,2
48118,2
48120,2
48121,1
48122,3
48123,3
48124,4
48125,2
48126,3
48127,1
48128,1
48129,1
48130,3
48131,1
48132,2
48133,1
48134,3
48135,3
48136,4
48137,1
48138,3
48139,5
48140,4
48141,4
48142,3
48143,3
48146,1
48147,1
48148,1
48149,4
48150,2
48152,5
48153,3
48154,3
48155,5
48156,3
48157,2
48158,2
48159,2
48160,3
48161,2
48162,3
48163,1
48164,2
48165,3
48166,5
48167,2
48168,3
48169,1
48170,1
48171,1
48172,1
48173,3
48174,1
48175,1
48176,3
48177,5
48178,3
48179,2
48180,2
48181,5
48182,3
48183,4
48184,1
48185,3
48186,2
48187,1
48188,1
48189,3
48190,3
48191,3
48192,1
48193,1
48194,1
48195,3
48196,2
48197,2
48198,1
48199,2
48200,1
48201,3
48202,1
48203,2
48204,1
48205,3
48206,1
48207,3
48209,3
48210,3
48211,5
48212,2
48213,1
48214,2
48215,1
48216,1
48217,3
48218,4
48219,1
48220,1
48222,3
48223,2
48224,2
48225,4
48226,1
48227,1
48228,5
48229,2
48230,3
48231,1
48232,2
48233,1
48234,4
48235,2
48236,3
48237,2
48238,3
48241,1
48242,4
48243,4
48244,2
48245,1
48246,2
48247,1
48248,3
48249,3
48250,1
48252,2
48253,1
48254,3
48255,3
48256,2
48257,2
48259,4
48260,4
48261,2
48262,2
48263,4
48264,2
48265,1
48266,1
48268,2
48269,1
48270,1
48271,3
48272,2
48273,2
48274,2
48275,2
48276,3
48277,1
48278,4
48279,1
48280,1
48281,1
48282,2
48283,2
48284,2
48285,1
48286,1
48287,1
48288,1
48290,2
48291,1
48292,1
48293,3
48294,5
48295,2
48296,2
48297,1
48298,3
48299,4
48300,5
48301,4
48302,1
48303,1
48304,2
48305,4
48306,3
48307,3
48308,3
48309,2
48310,2
48311,3
48312,5
48313,3
48314,1
48315,2
48317,3
48318,1
48319,4
48320,3
48321,3
48322,1
48323,3
48324,2
48325,1
48326,5
48327,2
48328,5
48329,3
48330,1
48331,2
48332,2
48333,3
48334,1
48335,1
48336,1
48337,2
48338,2
48339,2
48340,1
48341,3
48342,1
48343,2
48344,3
48345,5
48346,3
48347,4
48349,1
48350,2
48351,1
48352,2
48353,1
48355,1
48357,1
48358,5
48359,3
48360,5
48361,1
48362,1
48363,4
48364,4
48365,1
48366,4
48367,1
48369,2
48370,2
48371,5
48372,2
48373,1
48374,2
48375,3
48376,1
48377,2
48378,1
48379,1
48380,4
48381,2
48382,1
48383,1
48384,2
48385,1
48386,1
48387,4
48388,3
48389,2
48390,5
48391,3
48392,1
48393,2
48394,2
48395,5
48396,4
48397,1
48398,5
48399,2
48400,3
48401,3
48402,5
48403,2
48404,3
48405,1
48406,5
48407,2
48408,3
48409,2
48410,2
48411,3
48412,2
48413,5
48414,1
48415,4
48416,1
48418,2
48419,1
48420,2
48421,3
48422,1
48423,4
48424,1
48425,4
48426,2
48427,2
48429,4
48430,2
48431,1
48432,2
48433,4
48434,2
48435,3
48436,2
48437,2
48438,5
48439,1
48442,1
48443,1
48444,1
48445,3
48446,1
48447,1
48448,1
48449,2
48450,4
48451,5
48452,1
48453,3
48454,1
48455,3
48456,1
48457,1
48458,5
48459,3
48461,2
48462,2
48463,1
48464,1
48465,2
48466,1
48467,1
48469,3
48470,5
48471,2
48472,1
48473,3
48474,4
48475,4
48476,4
48477,2
48478,2
48479,5
48480,1
48481,3
48482,2
48483,1
48485,3
48486,1
48487,1
48488,2
48489,5
48490,3
48491,4
48492,4
48493,1
48494,1
48495,1
48496,1
48497,1
48498,2
48499,1
48500,4
48501,1
48502,1
48503,1
48504,3
48505,5
48506,1
48507,4
48508,1
48509,2
48510,1
48511,2
48512,1
48513,4
48514,4
48515,2
48516,1
48517,2
48518,1
48519,1
48520,4
48521,2
48522,1
48523,4
48524,1
48525,2
48526,2
48527,3
48528,2
48529,3
48530,1
48531,3
48532,1
48533,2
48534,2
48535,3
48536,1
48537,3
48538,1
48539,2
48540,1
48541,1
48542,4
48543,2
48544,5
48545,2
48546,5
48547,2
48549,2
48550,1
48551,2
48552,2
48553,2
48554,2
48555,1
48556,1
48557,3
48558,1
48559,1
48561,1
48562,5
48563,4
48564,3
48566,1
48568,2
48569,1
48570,2
48571,5
48572,1
48573,1
48574,1
48575,1
48576,1
48577,1
48578,5
48579,2
48580,5
48581,1
48582,1
48583,2
48584,5
48585,1
48586,2
48587,1
48588,4
48589,1
48590,1
48591,3
48592,4
48595,5
48596,5
48597,2
48598,4
48599,1
48600,2
48601,2
48603,4
48604,3
48605,3
48606,1
48607,2
48608,3
48609,3
48611,3
48612,2
48613,1
48614,5
48615,3
48616,4
48617,2
48618,2
48620,2
48621,4
48623,3
48624,1
48625,1
48626,2
48627,2
48628,2
48630,2
48631,1
48632,3
48633,2
48634,1
48635,3
48636,2
48637,2
48638,1
48639,3
48640,2
48641,3
48642,3
48643,2
48644,2
48645,1
48646,1
48647,1
48648,1
48649,3
48650,1
48651,3
48652,2
48653,1
48654,4
48655,1
48656,4
48657,2
48658,1
48659,1
48660,1
48661,1
48662,1
48663,3
48665,1
48666,3
48667,1
48668,5
48669,1
48670,1
48671,3
48672,2
48673,1
48674,3
48675,1
48676,2
48677,2
48678,2
48679,5
48680,3
48681,3
48682,4
48683,1
48684,1
48685,4
48686,1
48687,2
48688,2
48690,1
48691,4
48692,4
48693,1
48694,1
48695,2
48696,4
48697,2
48698,4
48699,1
48700,4
48701,1
48702,3
48703,5
48704,2
48705,1
48706,2
48707,5
48708,3
48709,1
48710,4
48711,2
48712,5
48713,1
48715,4
48716,3
48717,1
48718,1
48719,4
48720,3
48721,2
48722,2
48724,5
48725,5
48726,1
48727,2
48728,1
48729,1
48730,5
48732,4
48733,3
48735,5
48736,4
48737,2
48738,3
48739,4
48740,3
48741,1
48742,1
48743,4
48744,2
48745,4
48746,3
48747,2
48748,1
48749,3
48750,1
48751,5
48752,2
48753,1
48754,2
48755,4
48756,1
48757,5
48758,5
48759,4
48760,1
48761,2
48762,4
48763,2
48764,1
48765,2
48766,1
48767,2
48768,4
48770,4
48771,3
48772,4
48773,2
48774,1
48775,1
48777,2
48778,4
48779,1
48780,1
48781,1
48783,5
48784,3
48785,4
48786,1
48787,2
48788,3
48789,3
48790,3
48791,2
48792,3
48793,1
48794,1
48795,2
48796,1
48797,3
48798,2
48799,4
48800,3
48801,3
48802,1
48803,5
48804,1
48805,1
48806,2
48808,3
48809,5
48810,2
48811,1
48812,3
48813,4
48814,2
48816,1
48817,2
48818,3
48820,1
48821,2
48822,1
48823,5
48824,3
48825,2
48826,4
48827,4
48828,2
48830,1
48831,3
48832,1
48833,4
48834,3
48835,3
48836,4
48837,2
48838,3
48839,1
48840,5
48841,2
48842,1
48843,4
48844,5
48845,2
48846,5
48847,1
48848,5
48849,1
48850,1
48851,5
48852,1
48853,2
48854,1
48855,4
48856,2
48857,1
48858,1
48859,1
48860,2
48861,2
48862,1
48864,2
48865,2
48868,4
48869,1
48871,1
48872,1
48873,4
48874,3
48875,3
48876,4
48877,1
48878,4
48879,1
48880,2
48881,4
48882,1
48883,1
48884,5
48885,1
48886,1
48887,3
48888,1
48889,2
48890,2
48891,3
48892,1
48893,1
48894,2
48895,1
48897,2
48898,4
48899,4
48900,5
48901,3
48902,3
48903,1
48904,4
48905,1
48906,1
48907,1
48909,1
48910,2
48911,1
48912,3
48913,5
48914,5
48916,3
48917,3
48918,1
48919,2
48920,2
48921,2
48922,2
48923,2
48924,2
48925,2
48926,1
48927,1
48928,2
48929,3
48930,2
48932,3
48933,2
48934,1
48935,4
48936,2
48937,2
48938,1
48939,1
48940,2
48941,4
48942,5
48943,4
48944,5
48945,2
48946,3
48947,1
48948,2
48949,4
48950,3
48951,2
48952,3
48953,2
48955,3
48956,5
48957,1
48958,2
48959,2
48960,1
48961,2
48962,2
48963,1
48964,2
48965,4
48966,5
48967,2
48968,4
48969,3
48970,3
48971,2
48973,2
48974,3
48975,4
48976,5
48977,3
48978,4
48980,1
48981,1
48982,5
48983,2
48984,1
48985,2
48987,1
48988,5
48989,1
48990,2
48991,1
48993,2
48994,3
48995,2
48996,2
48997,4
48999,1
49000,2
49001,1
49002,2
49003,1
49004,1
49005,2
49006,2
49008,3
49009,2
49010,1
49011,5
49014,1
49015,3
49016,2
49017,5
49018,3
49019,1
49020,1
49022,4
49023,2
49024,1
49025,1
49026,3
49027,1
49028,4
49029,1
49030,3
49031,1
49032,2
49033,1
49034,1
49035,4
49036,1
49037,4
49038,3
49039,1
49040,4
49041,3
49042,2
49043,2
49044,1
49045,2
49047,5
49048,2
49049,4
49050,1
49051,1
49052,5
49053,2
49054,2
49055,2
49056,1
49057,2
49058,1
49059,1
49060,1
49061,1
49062,3
49063,1
49064,3
49065,5
49066,3
49067,3
49068,3
49070,3
49071,2
49072,1
49073,2
49074,1
49075,1
49076,1
49077,1
49078,2
49079,1
49080,3
49081,1
49082,3
49083,4
49084,1
49085,1
49086,1
49087,2
49088,1
49089,1
49090,3
49091,1
49092,3
49093,1
49094,1
49095,1
49096,2
49097,2
49098,1
49099,1
49100,1
49101,2
49102,2
49106,4
49107,1
49108,2
49109,1
49110,3
49112,2
49113,1
49114,4
49115,5
49116,1
49118,2
49119,1
49120,1
49121,2
49122,1
49123,1
49124,2
49126,1
49127,1
49128,3
49129,1
49130,2
49131,3
49132,1
49133,2
49136,4
49137,5
49138,1
49139,5
49141,4
49142,1
49143,2
49144,5
49145,2
49146,2
49147,5
49148,1
49149,2
49150,1
49152,4
49153,3
49154,3
49155,4
49156,1
49157,1
49159,1
49160,5
49161,4
49162,1
49163,3
49164,3
49165,3
49166,1
49167,5
49168,1
49169,2
49170,1
49171,2
49172,1
49173,1
49174,1
49175,2
49176,3
49177,2
49178,2
49179,3
49180,1
49182,5
49183,1
49184,3
49185,2
49186,2
49187,3
49188,4
49189,2
49190,2
49191,1
49192,1
49193,4
49195,1
49196,1
49197,1
49198,2
49199,3
49200,3
49201,1
49202,3
49203,3
49204,1
49205,1
49206,1
49207,2
49208,1
49209,5
49210,1
49211,4
49212,3
49213,2
49215,1
49216,2
49217,3
49218,3
49219,1
49220,1
49221,2
49222,3
49223,1
49225,1
49226,1
49227,4
49228,1
49229,2
49230,2
49231,3
49232,2
49233,1
49235,3
49236,1
49237,1
49238,2
49239,1
49240,1
49241,1
49242,1
49243,2
49244,5
49245,2
49246,1
49247,1
49248,1
49249,1
49250,1
49251,2
49252,1
49253,5
49254,3
49255,3
49256,1
49257,1
49258,4
49259,1
49260,1
49262,3
49263,1
49264,1
49265,3
49266,1
49267,4
49268,1
49269,2
49270,1
49272,1
49273,5
49274,1
49275,2
49276,2
49277,1
49278,1
49279,1
49280,2
49281,2
49282,2
49283,3
49284,3
49285,3
49286,1
49287,1
49288,3
49289,3
49290,2
49292,5
49293,4
49294,2
49295,1
49296,2
49297,1
49298,1
49299,3
49300,4
49301,5
49302,2
49303,1
49304,1
49305,2
49306,2
49307,5
49308,3
49309,1
49310,4
49311,3
49312,3
49313,3
49314,4
49315,4
49316,2
49317,3
49318,5
49319,5
49320,1
49321,2
49322,1
49323,2
49324,2
49325,1
49326,2
49327,1
49328,2
49329,2
49330,1
49331,4
49332,4
49333,1
49334,1
49335,1
49336,3
49337,1
49338,3
49339,1
49340,2
49341,2
49342,1
49343,1
49344,1
49345,1
49346,1
49347,2
49348,1
49349,2
49350,2
49351,1
49352,3
49353,4
49354,3
49355,2
49356,3
49358,1
49359,1
49360,1
49361,3
49362,1
49363,4
49364,2
49366,2
49367,2
49368,1
49369,4
49370,1
49372,1
49373,5
49374,4
49375,3
49376,5
49377,3
49378,4
49379,1
49380,1
49381,1
49382,3
49383,1
49384,3
49385,3
49386,3
49387,4
49388,1
49389,1
49390,4
49391,2
49392,2
49393,3
49394,4
49395,4
49396,3
49397,4
49398,4
49399,2
49400,5
49401,1
49402,3
49404,1
49405,2
49406,2
49407,3
49408,2
49409,4
49410,1
49411,3
49412,3
49413,2
49414,1
49415,3
49416,1
49417,4
49418,5
49419,1
49420,3
49421,2
49422,3
49423,4
49424,4
49426,2
49427,1
49428,3
49429,4
49430,3
49432,2
49433,3
49434,2
49435,2
49436,4
49437,3
49438,4
49439,4
49440,2
49441,3
49442,3
49443,4
49444,2
49445,2
49446,2
49447,3
49448,2
49449,2
49450,3
49451,3
49452,4
49453,1
49454,3
49455,4
49456,2
49458,1
49459,2
49460,3
49461,2
49463,1
49464,2
49465,1
49466,2
49467,2
49468,2
49469,2
49470,1
49471,3
49472,1
49473,1
49474,5
49475,1
49476,4
49477,2
49478,1
49479,1
49480,1
49481,1
49482,3
49483,5
49484,1
49485,3
49486,1
49487,1
49488,1
49489,2
49490,2
49491,2
49492,1
49493,2
49494,1
49495,1
49496,2
49497,1
49498,1
49499,5
49500,1
49501,2
49502,3
49503,5
49504,2
49505,1
49506,2
49507,1
49508,1
49509,2
49510,1
49511,1
49512,4
49513,1
49514,2
49515,3
49516,2
49517,2
49518,3
49519,3
49520,1
49521,2
49522,2
49523,2
49524,2
49525,1
49526,1
49527,3
49528,2
49529,2
49530,2
49531,1
49532,2
49533,2
49534,2
49535,2
49537,1
49538,2
49539,1
49540,2
49541,1
49542,1
49543,2
49544,1
49545,1
49546,1
49547,1
49548,3
49549,2
49550,2
49551,2
49552,5
49553,4
49554,3
49555,1
49556,5
49558,2
49559,1
49560,2
49562,1
49563,2
49564,4
49565,2
49566,1
49567,1
49568,1
49569,1
49570,1
49571,2
49572,3
49573,1
49574,2
49575,4
49576,2
49577,3
49578,5
49579,1
49580,1
49581,1
49582,4
49583,2
49584,1
49585,3
49586,1
49587,2
49588,1
49589,2
49590,3
49591,3
49592,3
49593,4
49594,3
49595,2
49596,5
49597,2
49599,1
49600,2
49601,1
49602,1
49603,2
49604,2
49605,1
49606,5
49608,1
49609,4
49610,4
49611,1
49612,1
49614,1
49615,1
49616,1
49617,5
49618,1
49619,2
49620,3
49621,1
49622,1
49623,3
49624,3
49625,1
49626,1
49627,1
49628,2
49629,3
49631,2
49632,1
49633,1
49634,3
49635,5
49636,2
49637,1
49638,2
49639,2
49640,1
49641,3
49642,4
49643,2
49644,3
49645,2
49646,4
49647,4
49648,1
49649,4
49650,4
49651,1
49652,3
49653,1
49654,1
49655,4
49656,1
49657,4
49658,3
49659,4
49660,1
49661,2
49662,4
49663,1
49664,3
49665,4
49666,5
49667,1
49668,2
49670,5
49671,2
49672,2
49673,1
49674,2
49675,3
49676,3
49677,4
49678,3
49679,1
49680,2
49681,3
49682,3
49683,3
49684,1
49685,4
49686,1
49687,4
49688,1
49689,2
49690,1
49691,1
49692,3
49693,3
49694,1
49695,1
49696,1
49697,1
49698,1
49699,1
49700,2
49701,1
49702,2
49703,1
49704,2
49705,2
49707,3
49708,1
49709,1
49710,5
49711,3
49712,1
49713,1
49714,1
49715,2
49716,3
49717,3
49719,4
49720,2
49721,2
49722,1
49723,2
49724,2
49725,2
49726,3
49727,1
49728,2
49729,2
49730,2
49732,1
49733,1
49734,3
49735,1
49736,4
49737,4
49738,1
49740,2
49741,2
49742,2
49743,1
49744,3
49745,3
49746,3
49747,3
49748,2
49749,1
49750,3
49751,3
49752,5
49754,3
49755,2
49756,1
49757,1
49758,1
49759,2
49760,3
49761,1
49762,1
49763,1
49764,2
49765,3
49766,4
49767,1
49768,2
49769,4
49770,5
49771,2
49773,1
49774,2
49775,5
49776,2
49777,1
49778,1
49779,3
49780,2
49781,2
49782,5
49783,3
49784,4
49785,2
49786,1
49787,4
49788,2
49789,3
49790,5
49791,5
49792,1
49793,3
49794,1
49795,2
49796,1
49797,1
49798,4
49799,2
49800,2
49801,5
49802,5
49803,2
49804,3
49805,1
49807,1
49808,4
49809,5
49810,2
49811,1
49812,3
49814,1
49815,5
49816,4
49817,5
49818,5
49819,1
49820,3
49821,2
49822,1
49823,1
49824,2
49825,1
49826,2
49827,3
49828,1
49829,3
49830,1
49831,4
49832,2
49833,2
49834,2
49835,2
49836,2
49837,2
49838,5
49839,3
49840,2
49841,1
49842,2
49843,3
49844,1
49845,2
49846,3
49847,2
49848,1
49849,2
49850,1
49851,3
49852,3
49853,1
49854,2
49855,1
49856,1
49857,2
49858,4
49859,2
49860,1
49861,1
49862,2
49863,2
49864,2
49865,5
49866,4
49867,4
49868,2
49869,1
49870,3
49871,2
49872,3
49873,1
49874,3
49875,2
49876,2
49877,5
49878,1
49879,1
49880,2
49881,4
49882,1
49883,2
49884,3
49885,2
49886,1
49887,2
49888,3
49889,3
49890,1
49891,5
49892,2
49893,4
49894,1
49895,2
49896,2
49897,1
49898,2
49900,2
49901,2
49902,1
49903,5
49904,1
49905,2
49906,5
49907,5
49908,4
49909,3
49910,3
49911,4
49912,3
49913,2
49914,1
49915,1
49916,2
49917,2
49918,2
49919,3
49920,1
49921,3
49922,2
49923,2
49924,1
49925,2
49926,1
49927,5
49928,1
49929,3
49930,2
49931,2
49932,4
49934,3
49935,2
49936,3
49937,4
49938,2
49939,1
49940,4
49941,1
49943,1
49945,5
49947,1
49949,2
49950,1
49951,3
49952,3
49953,2
49954,2
49955,2
49956,1
49957,3
49959,4
49960,1
49961,3
49962,4
49963,2
49964,2
49965,1
49966,3
49967,5
49968,2
49969,2
49970,1
49971,2
49972,2
49973,2
49974,2
49975,1
49976,4
49977,1
49978,3
49979,1
49981,4
49982,2
49983,1
49984,4
49985,1
49986,4
49987,4
49988,1
49989,4
49990,1
49991,3
49992,3
49993,1
49994,1
49995,4
49996,1
49997,5
49998,1
49999,3
50001,5
50002,2
50003,2
50004,1
50005,2
50006,5
50007,1
50008,3
50009,1
50010,1
50011,3
50012,1
50013,1
50014,2
50015,3
50016,5
50017,1
50018,2
50019,1
50021,1
50022,1
50023,3
50024,2
50025,1
50026,2
50027,2
50028,3
50029,2
50030,4
50031,5
50032,2
50033,2
50034,1
50035,2
50036,1
50037,2
50039,1
50040,2
50041,1
50042,1
50043,1
50044,3
50045,1
50046,2
50047,1
50048,1
50049,1
50050,4
50051,4
50052,2
50053,2
50054,1
50055,3
50056,5
50057,1
50058,5
50059,5
50060,1
50061,2
50062,1
50063,4
50064,2
50065,1
50066,2
50067,1
50069,1
50070,2
50071,1
50072,2
50073,2
50074,1
50075,1
50076,3
50077,2
50078,2
50079,1
50080,2
50082,1
50083,2
50084,1
50085,1
50086,5
50087,2
50088,1
50089,2
50090,2
50091,1
50092,1
50093,1
50094,1
50095,4
50096,5
50097,1
50098,3
50099,2
50100,3
50101,3
50102,1
50103,4
50104,3
50105,3
50106,1
50107,1
50108,1
50110,2
50111,1
50112,5
50113,1
50114,1
50116,2
50117,2
50119,1
50120,5
50121,1
50122,2
50123,1
50124,1
50125,2
50126,1
50127,2
50128,1
50129,2
50130,2
50131,2
50132,2
50133,2
50134,2
50135,4
50136,5
50138,1
50139,2
50140,3
50141,2
50142,1
50143,2
50144,1
50145,1
50146,2
50147,1
50148,4
50149,2
50151,3
50152,1
50153,2
50154,3
50156,2
50157,1
50158,1
50159,2
50160,2
50161,1
50162,4
50163,5
50164,2
50165,3
50166,2
50167,3
50168,2
50169,2
50170,2
50171,5
50172,2
50173,1
50174,4
50175,1
50176,4
50177,1
50178,2
50179,1
50180,1
50181,1
50182,1
50183,4
50184,2
50185,2
50186,1
50187,2
50188,1
50189,3
50190,1
50191,1
50192,4
50193,1
50194,3
50195,2
50196,2
50197,2
50198,3
50199,3
50200,1
50201,1
50202,3
50203,3
50204,1
50205,1
50206,1
50207,2
50208,1
50209,3
50210,3
50211,3
50212,1
50213,1
50214,5
50215,1
50216,1
50217,2
50218,1
50219,3
50220,3
50221,2
50222,1
50223,3
50224,1
50225,1
50226,3
50227,1
50228,1
50229,3
50230,1
50231,2
50232,2
50233,1
50234,1
50235,2
50237,1
50238,4
50239,1
50240,5
50241,3
50242,1
50243,2
50244,2
50245,2
50246,1
50247,1
50248,1
50249,1
50250,2
50251,1
50252,1
50253,4
50254,1
50255,2
50256,3
50257,1
50258,1
50259,1
50260,1
50261,4
50262,3
50263,2
50264,3
50265,1
50266,1
50267,4
50268,3
50269,2
50270,1
50271,5
50272,2
50273,2
50274,4
50275,3
50276,3
50277,5
50278,2
50279,4
50280,2
50281,5
50282,1
50283,3
50284,2
50285,2
50287,1
50288,1
50289,1
50290,2
50291,1
50292,5
50293,1
50294,3
50295,1
50296,2
50297,1
50298,4
50299,5
50300,2
50301,1
50302,1
50303,3
50304,3
50305,3
50306,3
50307,2
50308,3
50309,3
50310,1
50311,1
50313,3
50314,1
50315,2
50316,3
50317,1
50318,1
50319,2
50320,1
50321,2
50322,5
50323,1
50324,2
50325,1
50326,5
50327,1
50328,4
50329,3
50330,1
50331,2
50332,4
50333,2
50334,1
50335,4
50336,1
50337,1
50338,5
50339,4
50340,2
50341,1
50342,2
50343,5
50345,4
50346,2
50347,1
50348,1
50349,3
50350,3
50351,1
50352,3
50353,1
50354,1
50355,4
50356,1
50357,4
50358,1
50359,1
50361,1
50362,5
50363,2
50364,2
50365,1
50367,4
50368,2
50369,2
50370,3
50371,1
50372,5
50373,1
50374,4
50375,1
50378,1
50380,1
50381,1
50382,2
50383,2
50384,2
50385,2
50386,1
50387,3
50389,5
50390,4
50391,1
50392,1
50393,3
50394,2
50395,2
50396,2
50397,4
50398,1
50399,3
50400,5
50401,4
50402,1
50403,1
50404,2
50405,1
50406,2
50407,1
50408,1
50409,5
50410,4
50411,1
50412,2
50413,2
50414,1
50415,1
50416,3
50417,1
50418,4
50419,2
50420,2
50421,4
50423,5
50424,1
50425,5
50426,4
50427,2
50428,1
50429,1
50430,5
50431,2
50432,1
50433,1
50434,1
50435,3
50436,5
50437,4
50438,1
50439,2
50440,3
50441,2
50442,1
50443,2
50444,4
50445,3
50446,2
50447,1
50448,4
